Fecha,Productos,Ingreso,Tienda,Ventas
22/07/2019,39,5945,4,7
23/07/2019,35,8355,4,100
24/07/2019,37,5281,4,47
25/07/2019,31,9660,4,84
26/07/2019,50,7043,4,21
27/07/2019,37,6152,4,0
28/07/2019,25,6742,4,27
29/07/2019,39,6205,4,48
30/07/2019,27,8102,4,67
31/07/2019,46,9836,4,22
01/08/2019,41,7893,4,51
02/08/2019,34,8731,4,17
03/08/2019,31,5330,4,0
04/08/2019,49,8233,4,42
05/08/2019,36,9275,4,84
06/08/2019,20,9040,4,66
07/08/2019,42,5275,4,70
08/08/2019,44,7596,4,32
09/08/2019,21,9721,4,61
10/08/2019,20,6359,4,73
11/08/2019,27,8513,4,98
12/08/2019,16,9652,4,89
13/08/2019,34,9431,4,97
14/08/2019,31,7110,4,58
15/08/2019,41,8799,4,30
16/08/2019,24,9973,4,42
17/08/2019,36,9766,4,62
18/08/2019,32,8059,4,50
19/08/2019,41,5136,4,57
20/08/2019,41,8141,4,95
21/08/2019,16,7575,4,71
22/08/2019,16,7867,4,92
23/08/2019,45,6703,4,51
24/08/2019,33,9581,4,23
25/08/2019,45,9154,4,23
26/08/2019,16,9576,4,26
27/08/2019,41,5449,4,63
28/08/2019,35,8837,4,21
29/08/2019,34,7944,4,5
30/08/2019,24,5774,4,15
31/08/2019,28,6161,4,10
01/09/2019,34,9676,4,7
02/09/2019,49,6524,4,70
03/09/2019,22,5372,4,94
04/09/2019,34,6030,4,2
05/09/2019,47,9333,4,6
06/09/2019,16,9128,4,21
07/09/2019,18,7240,4,41
08/09/2019,42,5727,4,53
09/09/2019,27,8818,4,64
10/09/2019,21,7942,4,35
11/09/2019,38,6172,4,29
12/09/2019,40,8913,4,30
13/09/2019,46,7323,4,31
14/09/2019,49,7022,4,98
15/09/2019,19,7968,4,43
16/09/2019,23,7768,4,56
17/09/2019,17,7475,4,29
18/09/2019,33,6353,4,100
19/09/2019,46,5097,4,65
20/09/2019,25,7897,4,82
21/09/2019,37,6520,4,52
22/09/2019,35,7514,4,9
23/09/2019,37,5846,4,45
24/09/2019,17,6956,4,63
25/09/2019,23,7822,4,10
26/09/2019,42,7478,4,52
27/09/2019,15,5314,4,26
28/09/2019,47,6842,4,70
29/09/2019,43,5184,4,99
30/09/2019,19,6645,4,66
01/10/2019,27,5868,4,66
02/10/2019,22,7460,4,95
03/10/2019,22,6853,4,64
04/10/2019,27,5545,4,7
05/10/2019,26,9093,4,32
06/10/2019,40,9355,4,22
07/10/2019,48,9847,4,16
08/10/2019,22,5940,4,60
09/10/2019,34,6293,4,2
10/10/2019,18,8314,4,72
11/10/2019,32,6162,4,97
12/10/2019,49,7319,4,5
13/10/2019,21,6453,4,51
14/10/2019,25,7388,4,38
15/10/2019,43,6910,4,42
16/10/2019,21,5235,4,1
17/10/2019,21,7844,4,32
18/10/2019,46,7020,4,99
19/10/2019,31,7648,4,98
20/10/2019,19,9648,4,62
21/10/2019,16,7175,4,52
22/10/2019,23,6164,4,57
23/10/2019,18,8599,4,98
24/10/2019,27,6212,4,89
25/10/2019,28,5428,4,96
26/10/2019,42,9530,4,16
27/10/2019,30,5902,4,35
28/10/2019,42,8078,4,9
29/10/2019,21,8613,4,25
30/10/2019,40,9787,4,87
31/10/2019,28,9923,4,1
01/11/2019,42,5276,4,3
02/11/2019,21,6975,4,81
03/11/2019,46,7900,4,0
04/11/2019,27,8344,4,82
05/11/2019,19,8283,4,97
06/11/2019,30,8464,4,64
07/11/2019,46,7946,4,84
08/11/2019,45,8989,4,40
09/11/2019,36,6112,4,54
10/11/2019,29,9868,4,39
11/11/2019,50,5194,4,13
12/11/2019,47,9989,4,77
13/11/2019,18,6867,4,48
14/11/2019,46,7532,4,83
15/11/2019,33,6100,4,59
16/11/2019,49,9987,4,89
17/11/2019,17,7867,4,13
18/11/2019,21,6351,4,28
19/11/2019,47,7882,4,69
20/11/2019,46,6840,4,85
21/11/2019,39,8039,4,4
22/11/2019,40,9606,4,82
23/11/2019,18,6237,4,17
24/11/2019,41,8531,4,35
25/11/2019,39,8781,4,100
26/11/2019,49,7017,4,23
27/11/2019,49,7242,4,55
28/11/2019,37,8976,4,7
29/11/2019,34,5359,4,29
30/11/2019,41,5008,4,34
01/12/2019,18,9050,4,65
02/12/2019,48,9620,4,91
03/12/2019,20,9840,4,16
04/12/2019,33,8598,4,3
05/12/2019,15,7653,4,59
06/12/2019,46,8306,4,63
07/12/2019,33,7948,4,60
08/12/2019,24,6261,4,54
09/12/2019,33,9363,4,66
10/12/2019,32,5646,4,77
11/12/2019,41,7944,4,4
12/12/2019,20,5559,4,18
13/12/2019,43,8599,4,45
14/12/2019,38,7604,4,0
15/12/2019,50,6431,4,73
16/12/2019,48,5681,4,84
17/12/2019,22,8070,4,58
18/12/2019,37,8227,4,26
19/12/2019,22,9056,4,74
20/12/2019,34,6935,4,16
21/12/2019,29,8653,4,74
22/12/2019,27,8766,4,25
23/12/2019,49,7107,4,87
24/12/2019,24,9928,4,54
25/12/2019,28,5842,4,20
26/12/2019,46,5271,4,39
27/12/2019,24,5024,4,69
28/12/2019,38,7795,4,19
29/12/2019,19,5624,4,61
30/12/2019,30,6056,4,60
31/12/2019,16,6854,4,62
01/01/2020,34,6611,4,53
02/01/2020,38,7784,4,9
03/01/2020,37,5806,4,26
04/01/2020,15,9746,4,54
05/01/2020,25,8044,4,79
06/01/2020,21,5086,4,42
07/01/2020,24,9477,4,42
08/01/2020,45,5996,4,48
09/01/2020,18,9632,4,3
10/01/2020,46,5251,4,45
11/01/2020,40,5852,4,78
12/01/2020,17,5321,4,78
13/01/2020,24,8459,4,51
14/01/2020,36,5299,4,87
15/01/2020,42,7421,4,11
16/01/2020,46,9464,4,40
17/01/2020,41,5007,4,90
18/01/2020,39,7325,4,74
19/01/2020,19,9519,4,31
20/01/2020,48,9098,4,44
21/01/2020,48,5939,4,26
22/01/2020,31,9554,4,98
23/01/2020,24,6239,4,42
24/01/2020,44,5166,4,2
25/01/2020,47,9113,4,65
26/01/2020,21,6633,4,34
27/01/2020,19,5148,4,47
28/01/2020,22,9961,4,35
29/01/2020,36,6141,4,69
30/01/2020,25,9075,4,61
31/01/2020,40,7204,4,7
01/02/2020,26,5406,4,93
02/02/2020,45,6827,4,44
03/02/2020,16,6080,4,11
04/02/2020,48,6766,4,19
05/02/2020,30,9281,4,29
06/02/2020,18,9730,4,86
07/02/2020,19,6174,4,60
08/02/2020,39,5512,4,19
09/02/2020,31,7804,4,35
10/02/2020,38,9262,4,72
11/02/2020,24,8447,4,99
12/02/2020,32,7744,4,26
13/02/2020,38,9717,4,12
14/02/2020,49,5178,4,85
15/02/2020,38,5052,4,41
16/02/2020,38,9331,4,24
17/02/2020,42,5629,4,18
18/02/2020,45,9920,4,79
19/02/2020,42,8702,4,98
20/02/2020,19,5469,4,81
21/02/2020,23,7512,4,48
22/02/2020,43,5199,4,54
23/02/2020,19,8422,4,19
24/02/2020,35,6397,4,64
25/02/2020,50,8716,4,33
26/02/2020,41,7526,4,61
27/02/2020,48,6984,4,95
28/02/2020,31,8230,4,11
29/02/2020,18,8966,4,70
01/03/2020,25,8981,4,52
02/03/2020,19,9700,4,70
03/03/2020,31,7514,4,48
04/03/2020,24,9296,4,14
05/03/2020,44,7321,4,57
06/03/2020,26,9532,4,94
07/03/2020,40,5428,4,71
08/03/2020,27,5689,4,19
09/03/2020,26,9785,4,99
10/03/2020,19,7990,4,92
11/03/2020,36,6627,4,37
12/03/2020,22,6517,4,35
13/03/2020,25,8807,4,55
14/03/2020,17,8368,4,70
15/03/2020,29,7922,4,90
16/03/2020,15,6406,4,62
17/03/2020,26,6420,4,58
18/03/2020,38,5246,4,44
19/03/2020,31,9413,4,86
20/03/2020,32,8322,4,41
21/03/2020,17,9688,4,66
22/03/2020,36,6721,4,91
23/03/2020,15,6685,4,42
24/03/2020,32,9164,4,41
25/03/2020,29,9258,4,40
26/03/2020,20,9692,4,83
27/03/2020,47,9344,4,91
28/03/2020,30,9427,4,53
29/03/2020,37,6144,4,81
30/03/2020,34,6448,4,40
31/03/2020,29,5925,4,41
01/04/2020,33,9331,4,45
02/04/2020,18,8935,4,87
03/04/2020,24,9471,4,96
04/04/2020,37,8187,4,32
05/04/2020,46,9507,4,55
06/04/2020,24,7662,4,31
07/04/2020,38,8270,4,33
08/04/2020,17,9289,4,51
09/04/2020,40,5683,4,29
10/04/2020,27,6657,4,2
11/04/2020,48,8987,4,69
12/04/2020,37,7873,4,47
13/04/2020,49,8352,4,58
14/04/2020,50,8461,4,69
15/04/2020,30,5011,4,8
16/04/2020,41,8087,4,19
17/04/2020,27,7215,4,64
18/04/2020,27,9766,4,50
19/04/2020,15,5743,4,82
20/04/2020,24,5252,4,38
21/04/2020,15,5626,4,49
22/04/2020,43,7685,4,85
23/04/2020,22,6618,4,29
24/04/2020,28,6854,4,31
25/04/2020,22,6533,4,99
26/04/2020,41,6565,4,48
27/04/2020,27,6221,4,33
28/04/2020,18,9422,4,57
29/04/2020,50,6138,4,87
30/04/2020,41,8551,4,79
01/05/2020,28,8467,4,25
02/05/2020,15,8156,4,99
03/05/2020,40,9744,4,13
04/05/2020,35,9223,4,44
05/05/2020,44,6259,4,96
06/05/2020,27,9813,4,64
07/05/2020,23,6663,4,20
08/05/2020,15,6584,4,91
09/05/2020,44,8551,4,59
10/05/2020,26,6741,4,16
11/05/2020,21,8836,4,92
12/05/2020,48,8282,4,87
13/05/2020,48,7293,4,98
14/05/2020,16,6697,4,69
15/05/2020,43,7676,4,63
16/05/2020,21,6938,4,16
17/05/2020,17,7392,4,33
18/05/2020,20,9232,4,10
19/05/2020,26,7685,4,93
20/05/2020,50,5296,4,41
21/05/2020,26,9923,4,95
22/05/2020,31,8286,4,55
23/05/2020,24,9580,4,0
24/05/2020,30,7701,4,86
25/05/2020,31,9578,4,41
26/05/2020,42,6627,4,39
27/05/2020,21,6576,4,40
28/05/2020,38,7474,4,81
29/05/2020,40,8554,4,6
30/05/2020,42,7451,4,56
31/05/2020,44,8680,4,17
01/06/2020,16,8821,4,33
02/06/2020,24,9019,4,21
03/06/2020,32,8134,4,77
04/06/2020,45,7578,4,32
05/06/2020,41,6149,4,54
06/06/2020,48,9157,4,5
07/06/2020,33,9710,4,69
08/06/2020,27,9812,4,46
09/06/2020,39,5554,4,6
10/06/2020,47,6183,4,53
11/06/2020,44,8092,4,46
12/06/2020,47,8567,4,81
13/06/2020,33,6177,4,88
14/06/2020,21,9721,4,32
15/06/2020,49,5217,4,60
16/06/2020,40,6282,4,45
17/06/2020,42,8687,4,27
18/06/2020,50,9308,4,88
19/06/2020,48,5442,4,80
20/06/2020,20,8645,4,92
21/06/2020,40,9702,4,48
22/06/2020,43,7407,4,33
23/06/2020,35,9620,4,10
24/06/2020,19,5482,4,56
25/06/2020,49,9858,4,57
26/06/2020,34,5173,4,47
27/06/2020,49,9877,4,80
28/06/2020,24,7981,4,62
29/06/2020,33,6029,4,76
30/06/2020,30,9677,4,63
01/07/2020,16,5771,4,28
02/07/2020,42,7508,4,90
03/07/2020,46,5750,4,87
04/07/2020,38,5492,4,71
05/07/2020,21,6481,4,3
06/07/2020,41,5055,4,94
07/07/2020,21,7977,4,51
08/07/2020,42,7021,4,55
09/07/2020,24,6789,4,32
10/07/2020,25,7321,4,68
11/07/2020,32,9511,4,46
12/07/2020,37,7381,4,40
13/07/2020,25,8695,4,14
14/07/2020,35,9745,4,47
15/07/2020,26,8720,4,34
16/07/2020,44,7604,4,64
17/07/2020,47,6179,4,61
18/07/2020,31,8195,4,10
19/07/2020,33,6674,4,69
20/07/2020,15,6229,4,45
21/07/2020,26,5717,4,79
22/07/2020,48,9410,4,24
23/07/2020,38,8862,4,85
24/07/2020,15,7070,4,85
25/07/2020,34,8788,4,12
26/07/2020,17,6605,4,63
27/07/2020,37,5116,4,82
28/07/2020,34,5052,4,85
29/07/2020,48,9616,4,78
30/07/2020,36,8926,4,72
31/07/2020,15,5699,4,20
01/08/2020,34,5244,4,93
02/08/2020,33,7482,4,22
03/08/2020,22,9968,4,2
04/08/2020,20,9372,4,46
05/08/2020,32,9646,4,43
06/08/2020,26,5404,4,8
07/08/2020,35,8524,4,86
08/08/2020,50,7025,4,32
09/08/2020,39,8964,4,78
10/08/2020,49,7036,4,3
11/08/2020,21,5134,4,29
12/08/2020,43,6313,4,28
13/08/2020,39,5902,4,52
14/08/2020,46,7669,4,1
15/08/2020,26,8335,4,63
16/08/2020,32,5968,4,36
17/08/2020,28,9692,4,32
18/08/2020,43,8856,4,13
19/08/2020,48,5855,4,73
20/08/2020,36,7342,4,97
21/08/2020,22,7602,4,15
22/08/2020,39,8654,4,83
23/08/2020,43,8786,4,100
24/08/2020,47,6286,4,40
25/08/2020,30,5945,4,78
26/08/2020,42,8464,4,52
27/08/2020,25,5490,4,45
28/08/2020,21,9178,4,72
29/08/2020,19,8599,4,66
30/08/2020,23,7869,4,46
31/08/2020,39,6021,4,33
01/09/2020,47,9374,4,25
02/09/2020,49,5710,4,32
03/09/2020,23,6954,4,27
04/09/2020,38,8864,4,17
05/09/2020,40,9793,4,77
06/09/2020,22,9506,4,9
07/09/2020,45,9974,4,85
08/09/2020,45,7799,4,35
09/09/2020,47,6917,4,69
10/09/2020,21,9428,4,47
11/09/2020,22,9325,4,49
12/09/2020,27,6340,4,70
13/09/2020,30,7125,4,88
14/09/2020,19,6452,4,33
15/09/2020,50,6384,4,28
16/09/2020,42,9456,4,59
17/09/2020,41,8848,4,67
18/09/2020,17,5484,4,94
19/09/2020,36,7327,4,78
20/09/2020,49,8118,4,91
21/09/2020,45,6279,4,40
22/09/2020,32,6673,4,13
23/09/2020,27,8761,4,95
24/09/2020,39,8762,4,56
25/09/2020,15,7842,4,65
26/09/2020,38,7029,4,13
27/09/2020,18,7138,4,71
28/09/2020,33,6050,4,75
29/09/2020,19,7635,4,22
30/09/2020,41,8200,4,97
01/10/2020,46,7727,4,74
02/10/2020,16,6906,4,62
03/10/2020,25,9766,4,42
04/10/2020,28,7834,4,2
05/10/2020,40,9791,4,43
06/10/2020,19,5531,4,21
07/10/2020,17,9474,4,64
08/10/2020,20,9145,4,45
09/10/2020,39,8914,4,52
10/10/2020,16,7180,4,56
11/10/2020,24,8362,4,64
12/10/2020,18,9307,4,6
13/10/2020,15,5118,4,49
14/10/2020,31,9998,4,54
15/10/2020,43,9734,4,53
16/10/2020,30,6055,4,25
17/10/2020,27,5841,4,14
18/10/2020,21,9921,4,15
19/10/2020,41,5354,4,15
20/10/2020,48,9989,4,27
21/10/2020,35,6724,4,9
22/10/2020,20,9749,4,24
23/10/2020,22,5027,4,6
24/10/2020,19,9432,4,99
25/10/2020,31,6189,4,43
26/10/2020,29,6112,4,29
27/10/2020,22,5268,4,62
28/10/2020,23,7032,4,44
29/10/2020,45,6075,4,99
30/10/2020,40,8006,4,86
31/10/2020,19,8677,4,27
01/11/2020,24,6197,4,95
02/11/2020,44,5405,4,19
03/11/2020,33,9196,4,15
04/11/2020,43,5879,4,75
05/11/2020,39,7969,4,92
06/11/2020,29,9052,4,30
07/11/2020,33,7742,4,48
08/11/2020,39,7416,4,62
09/11/2020,36,8119,4,80
10/11/2020,25,5095,4,13
11/11/2020,45,8144,4,35
12/11/2020,41,7016,4,71
13/11/2020,36,6800,4,36
14/11/2020,44,7531,4,42
15/11/2020,30,9428,4,6
16/11/2020,38,7912,4,9
17/11/2020,17,9664,4,46
18/11/2020,33,6013,4,5
19/11/2020,25,7579,4,31
20/11/2020,17,5666,4,84
21/11/2020,24,9899,4,18
22/11/2020,35,5319,4,59
23/11/2020,27,8565,4,72
24/11/2020,38,7427,4,90
25/11/2020,19,9707,4,58
26/11/2020,37,7293,4,41
27/11/2020,46,5987,4,99
28/11/2020,47,6398,4,100
29/11/2020,41,5596,4,33
30/11/2020,34,5096,4,36
01/12/2020,27,6822,4,64
02/12/2020,16,6139,4,42
03/12/2020,39,6726,4,87
04/12/2020,39,5057,4,1
05/12/2020,21,5847,4,30
06/12/2020,44,9881,4,20
07/12/2020,23,5515,4,43
08/12/2020,23,9850,4,27
09/12/2020,35,7357,4,18
10/12/2020,17,7522,4,16
11/12/2020,38,7013,4,100
12/12/2020,18,7001,4,68
13/12/2020,17,6842,4,93
14/12/2020,46,6586,4,47
15/12/2020,27,9383,4,58
16/12/2020,35,9418,4,26
17/12/2020,32,7812,4,58
18/12/2020,32,6883,4,38
19/12/2020,26,9339,4,34
20/12/2020,40,8967,4,54
21/12/2020,15,6218,4,61
22/12/2020,36,7829,4,69
23/12/2020,50,8009,4,67
24/12/2020,37,5043,4,13
25/12/2020,20,7137,4,96
26/12/2020,21,8199,4,17
27/12/2020,20,6284,4,35
28/12/2020,17,7099,4,41
29/12/2020,26,6709,4,10
30/12/2020,17,9128,4,76
31/12/2020,39,8012,4,47
01/01/2021,32,7084,4,44
02/01/2021,42,9059,4,55
03/01/2021,48,9040,4,4
04/01/2021,28,9714,4,96
05/01/2021,36,7762,4,4
06/01/2021,45,7564,4,62
07/01/2021,29,8955,4,20
08/01/2021,39,9926,4,9
09/01/2021,17,7927,4,24
10/01/2021,23,9608,4,66
11/01/2021,42,8327,4,19
12/01/2021,27,8207,4,8
13/01/2021,35,8033,4,20
14/01/2021,35,5079,4,71
15/01/2021,29,5350,4,86
16/01/2021,26,5429,4,50
17/01/2021,31,5882,4,80
18/01/2021,28,6026,4,66
19/01/2021,26,9971,4,50
20/01/2021,45,9452,4,97
21/01/2021,28,7691,4,51
22/01/2021,35,6359,4,10
23/01/2021,32,7861,4,81
24/01/2021,37,6517,4,56
25/01/2021,28,8713,4,47
26/01/2021,39,7135,4,89
27/01/2021,19,8962,4,86
28/01/2021,29,9690,4,78
29/01/2021,30,7544,4,69
30/01/2021,15,7053,4,17
31/01/2021,35,6379,4,98
01/02/2021,40,5994,4,34
02/02/2021,38,9873,4,12
03/02/2021,17,5222,4,88
04/02/2021,40,8351,4,38
05/02/2021,48,7887,4,3
06/02/2021,34,8035,4,40
07/02/2021,24,7598,4,61
08/02/2021,49,5503,4,68
09/02/2021,17,9332,4,28
10/02/2021,15,8159,4,12
11/02/2021,40,6909,4,80
12/02/2021,49,9370,4,10
13/02/2021,45,5278,4,71
14/02/2021,36,9628,4,48
15/02/2021,15,6454,4,19
16/02/2021,44,5071,4,63
17/02/2021,36,6568,4,52
18/02/2021,47,5541,4,87
19/02/2021,15,9687,4,41
20/02/2021,31,7102,4,3
21/02/2021,27,6901,4,98
22/02/2021,16,7942,4,23
23/02/2021,31,9461,4,83
24/02/2021,31,9079,4,86
25/02/2021,20,5581,4,18
26/02/2021,18,7547,4,93
27/02/2021,23,9294,4,2
28/02/2021,45,5956,4,7
01/03/2021,16,6557,4,60
02/03/2021,40,6810,4,26
03/03/2021,30,8240,4,4
04/03/2021,31,9112,4,9
05/03/2021,29,6648,4,48
06/03/2021,40,8413,4,97
07/03/2021,29,7479,4,27
08/03/2021,24,8118,4,80
09/03/2021,34,5903,4,97
10/03/2021,45,8541,4,10
11/03/2021,47,8994,4,99
12/03/2021,22,7360,4,19
13/03/2021,20,9911,4,42
14/03/2021,41,6350,4,72
15/03/2021,44,8596,4,23
16/03/2021,32,6296,4,79
17/03/2021,40,7763,4,12
18/03/2021,25,7064,4,23
19/03/2021,49,5257,4,81
20/03/2021,42,5401,4,19
21/03/2021,18,9120,4,32
22/03/2021,37,7013,4,36
23/03/2021,19,6853,4,79
24/03/2021,21,8810,4,89
25/03/2021,45,8557,4,16
26/03/2021,46,5896,4,32
27/03/2021,46,9878,4,47
28/03/2021,44,5829,4,89
29/03/2021,31,5409,4,39
30/03/2021,22,5572,4,34
31/03/2021,37,8081,4,33
01/04/2021,24,8493,4,23
02/04/2021,24,8091,4,87
03/04/2021,27,8810,4,6
04/04/2021,40,5031,4,67
05/04/2021,49,9267,4,19
06/04/2021,20,5457,4,14
07/04/2021,20,7330,4,40
08/04/2021,16,7762,4,15
09/04/2021,19,5690,4,45
10/04/2021,19,5975,4,71
11/04/2021,39,8587,4,39
12/04/2021,17,6517,4,87
13/04/2021,26,7601,4,29
14/04/2021,17,9134,4,18
15/04/2021,38,9297,4,2
16/04/2021,38,8757,4,70
17/04/2021,17,8543,4,96
18/04/2021,37,8265,4,1
19/04/2021,27,9637,4,86
20/04/2021,17,8451,4,2
21/04/2021,32,8133,4,100
22/04/2021,24,6373,4,67
23/04/2021,22,6961,4,97
24/04/2021,18,5174,4,55
25/04/2021,20,9442,4,40
26/04/2021,36,5775,4,47
27/04/2021,27,6780,4,4
28/04/2021,47,8273,4,71
29/04/2021,16,5696,4,86
30/04/2021,42,5215,4,14
01/05/2021,45,6828,4,28
02/05/2021,25,6579,4,82
03/05/2021,40,5682,4,10
04/05/2021,32,5862,4,84
05/05/2021,25,5492,4,3
06/05/2021,45,7445,4,19
07/05/2021,20,6187,4,15
08/05/2021,22,7903,4,8
09/05/2021,18,9109,4,2
10/05/2021,46,6255,4,1
11/05/2021,47,7023,4,12
12/05/2021,18,6220,4,52
13/05/2021,23,6034,4,49
14/05/2021,44,7126,4,84
15/05/2021,34,5031,4,8
16/05/2021,42,7836,4,32
17/05/2021,46,5229,4,95
18/05/2021,36,5355,4,76
19/05/2021,44,7936,4,64
20/05/2021,31,9192,4,99
21/05/2021,31,7862,4,46
22/05/2021,48,5682,4,33
23/05/2021,43,7708,4,59
24/05/2021,23,7775,4,23
25/05/2021,18,9109,4,21
26/05/2021,18,9019,4,78
27/05/2021,36,5353,4,89
28/05/2021,44,7901,4,20
29/05/2021,23,7909,4,16
30/05/2021,49,8946,4,15
31/05/2021,44,9421,4,25
01/06/2021,37,9046,4,97
02/06/2021,41,9636,4,91
03/06/2021,48,8188,4,92
04/06/2021,28,5019,4,82
05/06/2021,33,8081,4,81
06/06/2021,16,5871,4,98
07/06/2021,27,6611,4,81
08/06/2021,40,8715,4,73
09/06/2021,49,7287,4,20
10/06/2021,46,6009,4,84
11/06/2021,20,6265,4,74
12/06/2021,25,6289,4,22
13/06/2021,27,9134,4,39
14/06/2021,35,8823,4,46
15/06/2021,33,6837,4,7
16/06/2021,35,8107,4,41
17/06/2021,44,6111,4,68
18/06/2021,46,5737,4,75
19/06/2021,45,7996,4,68
20/06/2021,35,8030,4,90
21/06/2021,38,8042,4,17
22/06/2021,46,7673,4,23
23/06/2021,17,7159,4,6
24/06/2021,17,7035,4,67
25/06/2021,23,9486,4,86
26/06/2021,34,8096,4,64
27/06/2021,31,9928,4,94
28/06/2021,25,8467,4,27
29/06/2021,36,7016,4,21
30/06/2021,49,8642,4,84
01/07/2021,34,5938,4,0
02/07/2021,32,9619,4,92
03/07/2021,45,6062,4,39
04/07/2021,40,9830,4,40
05/07/2021,27,9622,4,12
06/07/2021,31,7203,4,53
07/07/2021,34,7043,4,85
08/07/2021,24,9026,4,49
09/07/2021,26,8895,4,92
10/07/2021,37,6732,4,54
11/07/2021,48,5854,4,87
12/07/2021,15,8532,4,40
13/07/2021,35,7713,4,71
14/07/2021,19,5446,4,8
15/07/2021,24,6211,4,52
16/07/2021,35,9365,4,22
17/07/2021,35,5969,4,22
18/07/2021,32,6047,4,5
19/07/2021,36,6387,4,43
20/07/2021,18,8969,4,78
21/07/2021,25,5198,4,69
22/07/2021,35,5824,4,25
23/07/2021,43,9192,4,7
24/07/2021,20,7539,4,96
25/07/2021,28,6931,4,64
26/07/2021,22,8952,4,92
27/07/2021,21,9254,4,84
28/07/2021,21,5111,4,63
29/07/2021,29,9759,4,68
30/07/2021,41,5335,4,38
31/07/2021,20,7172,4,26
01/08/2021,16,9381,4,26
02/08/2021,21,9362,4,96
03/08/2021,26,7754,4,93
04/08/2021,44,6763,4,54
05/08/2021,17,7805,4,6
06/08/2021,41,6851,4,88
07/08/2021,19,5480,4,77
08/08/2021,41,9159,4,17
09/08/2021,35,8192,4,58
10/08/2021,28,5489,4,89
11/08/2021,19,5213,4,71
12/08/2021,34,8434,4,20
13/08/2021,26,5681,4,56
14/08/2021,39,9466,4,11
15/08/2021,22,8186,4,63
16/08/2021,29,7904,4,53
17/08/2021,47,9843,4,2
18/08/2021,37,8759,4,23
19/08/2021,20,8153,4,56
20/08/2021,39,5259,4,82
21/08/2021,19,6314,4,21
22/08/2021,41,8349,4,79
23/08/2021,29,9640,4,92
24/08/2021,33,7614,4,9
25/08/2021,40,5147,4,77
26/08/2021,31,5500,4,57
27/08/2021,30,6663,4,100
28/08/2021,38,8330,4,36
29/08/2021,42,9516,4,15
30/08/2021,29,6105,4,38
31/08/2021,28,9472,4,64
01/09/2021,17,9473,4,22
02/09/2021,36,6651,4,44
03/09/2021,44,5906,4,77
04/09/2021,40,8173,4,67
05/09/2021,43,5978,4,22
06/09/2021,43,8354,4,53
07/09/2021,29,7569,4,40
08/09/2021,38,9758,4,53
09/09/2021,28,8321,4,90
10/09/2021,34,5986,4,5
11/09/2021,30,5266,4,60
12/09/2021,39,8539,4,18
13/09/2021,21,9110,4,37
14/09/2021,37,5101,4,89
15/09/2021,31,8874,4,6
16/09/2021,41,7961,4,28
17/09/2021,42,9506,4,55
18/09/2021,18,8076,4,87
19/09/2021,42,6925,4,72
20/09/2021,17,6214,4,46
21/09/2021,26,9159,4,66
22/09/2021,41,7540,4,28
23/09/2021,32,8344,4,63
24/09/2021,49,6177,4,95
25/09/2021,21,7273,4,43
26/09/2021,22,8313,4,22
27/09/2021,50,5132,4,40
28/09/2021,18,6295,4,90
29/09/2021,42,8273,4,1
30/09/2021,43,8551,4,25
01/10/2021,37,5616,4,68
02/10/2021,50,9275,4,10
03/10/2021,33,5828,4,26
04/10/2021,28,5673,4,17
05/10/2021,34,6291,4,77
06/10/2021,32,8729,4,87
07/10/2021,39,7247,4,87
08/10/2021,28,5086,4,33
09/10/2021,36,7450,4,4
10/10/2021,44,7587,4,65
11/10/2021,48,8519,4,81
12/10/2021,20,7728,4,0
13/10/2021,30,9608,4,47
14/10/2021,32,8897,4,32
15/10/2021,38,7795,4,66
16/10/2021,27,7768,4,62
17/10/2021,43,6804,4,94
18/10/2021,50,5036,4,96
19/10/2021,18,9398,4,32
20/10/2021,29,6319,4,28
21/10/2021,38,9712,4,46
22/10/2021,23,7078,4,75
23/10/2021,25,8617,4,87
24/10/2021,27,5296,4,52
25/10/2021,18,5690,4,97
26/10/2021,25,7688,4,94
27/10/2021,18,8136,4,41
28/10/2021,44,6003,4,24
29/10/2021,50,8190,4,79
30/10/2021,31,7304,4,6
31/10/2021,35,9539,4,7
01/11/2021,39,9212,4,22
02/11/2021,17,6224,4,56
03/11/2021,44,9546,4,89
04/11/2021,41,8822,4,68
05/11/2021,47,5498,4,9
06/11/2021,24,5853,4,81
07/11/2021,47,8800,4,51
08/11/2021,45,7150,4,15
09/11/2021,35,6637,4,17
10/11/2021,33,7383,4,22
11/11/2021,37,7319,4,40
12/11/2021,33,5796,4,22
13/11/2021,43,7312,4,47
14/11/2021,29,7780,4,63
15/11/2021,41,9669,4,41
16/11/2021,29,7865,4,63
17/11/2021,38,5617,4,32
18/11/2021,25,9448,4,60
19/11/2021,19,6345,4,76
20/11/2021,30,8333,4,16
21/11/2021,39,7009,4,97
22/11/2021,42,8295,4,96
23/11/2021,26,5309,4,98
24/11/2021,28,6223,4,72
25/11/2021,38,5422,4,2
26/11/2021,33,5054,4,5
27/11/2021,16,8049,4,43
28/11/2021,25,5016,4,25
29/11/2021,50,7296,4,52
30/11/2021,30,8998,4,73
01/12/2021,47,7582,4,69
02/12/2021,47,9098,4,4
03/12/2021,20,5388,4,96
04/12/2021,27,7625,4,66
05/12/2021,47,7976,4,83
06/12/2021,19,6090,4,50
07/12/2021,17,8036,4,12
08/12/2021,26,9717,4,23
09/12/2021,50,5072,4,27
10/12/2021,47,7882,4,76
